id, country
6464, no
6465, no
6466, it
6467, ca
6468, fr
6469, us
6470, se
6471, fi
6472, it
6473, ca
6474, fi
6475, se
6476, de
6477, es
6478, fi
6479, it
6480, it
6481, de
6482, es
6483, fi
6484, gb
6485, gb
6486, us
6487, gb
6488, no
6489, it
6490, ca
6491, es
6492, gb
6493, se
6494, se
6495, fi
6496, it
6497, it
6498, de
6499, us
6500, ca
6501, de
6502, es
6503, it
6504, ca
6505, us
6506, gb
6507, gb
6508, it
6509, se
6510, de
6511, us
6512, ca
6513, es
6514, ca
6515, it
6516, fi
6517, se
6518, no
6519, us
6520, de
6521, fr
6522, it
6523, us
6524, fi
6525, fi
6526, no
6527, ca
6528, it
6529, de
6530, fi
6531, us
6532, ca
6533, ca
6534, fi
6535, fi
6536, no
6537, ca
6538, no
6539, no
6540, fr
6541, no
6542, fi
6543, fr
6544, fr
6545, it
6546, ca
6547, gb
6548, fi
6549, no
6550, de
6551, it
6552, no
6553, us
6554, es
6555, de
6556, fi
6557, us
6558, it
6559, gb
6560, fi
6561, gb
6562, es
6563, es
6564, de
6565, de
6566, fi
6567, es
6568, ca
6569, gb
6570, es
6571, us
6572, us
6573, es
6574, de
6575, se
6576, de
6577, de
6578, ca
6579, fi
6580, se
6581, ca
6582, es
6583, us
6584, it
6585, ca
6586, fr
6587, ca
6588, fi
6589, gb
6590, ca
6591, de
6592, fi
6593, fi
6594, de
6595, se
6596, us
6597, it
6598, se
6599, it
6600, es
6601, us
6602, es
6603, no
6604, se
6605, fr
6606, fr
6607, fr
6608, gb
6609, it
6610, fr
6611, fr
6612, gb
6613, de
6614, it
6615, fi
6616, us
6617, gb
6618, es
6619, gb
6620, es
6621, fr
6622, de
6623, gb
6624, se
6625, us
6626, gb
6627, no
6628, fr
6629, us
6630, us
6631, no
6632, fr
6633, de
6634, fr
6635, gb
6636, se
6637, fi
6638, fi
6639, fr
6640, es
6641, de
6642, gb
6643, es
6644, gb
6645, it
6646, it
6647, it
6648, us
6649, gb
6650, es
6651, it
6652, fi
6653, fr
6654, us
6655, fi
6656, se
6657, es
6658, us
6659, us
6660, fi
6661, gb
6662, us
6663, no
6664, us
6665, it
6666, es
6667, es
6668, gb
6669, gb
6670, us
6671, es
6672, no
6673, no
6674, ca
6675, se
6676, fi
6677, ca
6678, it
6679, us
6680, fi
6681, it
6682, fi
6683, es
6684, no
6685, de
6686, de
6687, us
6688, no
6689, us
6690, us
6691, fr
6692, it
6693, ca
6694, fr
6695, it
6696, gb
6697, ca
6698, se
6699, us
6700, ca
6701, ca
6702, ca
6703, no
6704, gb
6705, it
6706, fr
6707, fr
6708, it
6709, it
6710, se
6711, es
6712, fi
6713, it
6714, se
6715, ca
6716, it
6717, it
6718, no
6719, de
6720, fi
6721, us
6722, es
6723, se
6724, se
6725, es
6726, it
6727, it
6728, fi
6729, es
6730, es
6731, ca
6732, fi
6733, ca
6734, se
6735, gb
6736, de
6737, es
6738, gb
6739, de
6740, fi
6741, it
6742, it
6743, de
6744, de
6745, us
6746, us
6747, it
6748, no
6749, gb
6750, de
6751, fr
6752, se
6753, fr
6754, se
6755, es
6756, se
6757, us
6758, ca
6759, se
6760, it
6761, fi
6762, it
6763, fr
6764, us
6765, se
6766, ca
6767, no
6768, us
6769, no
6770, fi
6771, de
6772, no
6773, se
6774, ca
6775, us
6776, se
6777, se
6778, no
6779, fr
6780, ca
6781, fi
6782, gb
6783, ca
6784, se
6785, gb
6786, us
6787, us
6788, gb
6789, gb
6790, fr
6791, it
6792, gb
6793, ca
6794, de
6795, se
6796, it
6797, no
6798, ca
6799, gb
6800, no
6801, it
6802, fi
6803, fi
6804, us
6805, us
6806, de
6807, es
6808, gb
6809, se
6810, fi
6811, es
6812, it
6813, it
6814, fr
6815, fr
6816, fr
6817, fi
6818, gb
6819, us
6820, de
6821, fi
6822, gb
6823, de
6824, no
6825, fr
6826, it
6827, se
6828, no
6829, gb
6830, it
6831, es
6832, no
6833, fi
6834, fi
6835, es
6836, fr
6837, fr
6838, gb
6839, se
6840, gb
6841, gb
6842, es
6843, de
6844, it
6845, it
6846, fr
6847, no
6848, fr
6849, us
6850, gb
6851, us
6852, fr
6853, gb
6854, es
6855, it
6856, es
6857, it
6858, se
6859, fr
6860, us
6861, gb
6862, us
6863, se
6864, fi
6865, se
6866, es
6867, de
6868, it
6869, de
6870, ca
6871, fi
6872, it
6873, de
6874, us
6875, gb
6876, de
6877, it
6878, us
6879, es
6880, gb
6881, us
6882, ca
6883, no
6884, de
6885, es
6886, fr
6887, es
6888, fr
6889, fi
6890, se
6891, fr
6892, de
6893, it
6894, fi
6895, es
6896, it
6897, it
6898, no
6899, de
6900, de
6901, fi
6902, fr
6903, it
6904, ca
6905, gb
6906, es
6907, it
6908, no
6909, de
6910, no
6911, es
6912, us
6913, ca
6914, se
6915, no
6916, fi
6917, se
6918, it
6919, ca
6920, us
6921, de
6922, it
6923, fi
6924, es
6925, se
6926, de
6927, fr
6928, us
6929, es
6930, us
6931, ca
6932, fr
6933, fr
6934, fr
6935, fi
6936, de
6937, gb
6938, ca
6939, ca
6940, ca
6941, fi
6942, ca
6943, de
6944, fi
6945, se
6946, fi
6947, no
6948, gb
6949, es
6950, us
6951, it
6952, de
6953, no
6954, se
6955, us
6956, it
6957, fi
6958, se
6959, no
6960, es
6961, no
6962, se
6963, es
6964, gb
6965, fi
6966, fr
6967, no
6968, fr
6969, us
6970, us
6971, de
6972, se
6973, fi
6974, de
6975, fi
6976, fr
6977, gb
6978, fi
6979, gb
6980, us
6981, no
6982, it
6983, no
6984, fi
6985, fr
6986, es
6987, ca
6988, se
6989, it
6990, us
6991, es
6992, es
6993, gb
6994, se
6995, fi
6996, it
6997, us
6998, fi
6999, fi
7000, ca
7001, it
7002, no
7003, se
7004, de
7005, se
7006, gb
7007, se
7008, gb
7009, no
7010, se
7011, it
7012, gb
7013, fi
7014, gb
7015, no
7016, us
7017, us
7018, de
7019, fi
7020, fr
7021, es
7022, us
7023, gb
7024, gb
7025, se
7026, fr
7027, no
7028, no
7029, gb
7030, us
7031, de
7032, fr
7033, fi
7034, no
7035, de
7036, es
7037, gb
7038, it
7039, it
7040, ca
7041, de
7042, fi
7043, de
7044, fi
7045, it
7046, fr
7047, fi
7048, us
7049, es
7050, gb
7051, ca
7052, it
7053, gb
7054, fr
7055, us
7056, de
7057, it
7058, fi
7059, es
7060, es
7061, ca
7062, de
7063, ca
7064, se
7065, de
7066, ca
7067, it
7068, es
7069, de
7070, fi
7071, it
7072, gb
7073, no
7074, us
7075, fi
7076, fi
7077, es
7078, fr
7079, se
7080, no
7081, gb
7082, fi
7083, de
7084, no
7085, fi
7086, se
7087, no
7088, se
7089, de
7090, ca
7091, de
7092, us
7093, de
7094, fi
7095, us
7096, es
7097, ca
7098, gb
7099, de
7100, es
7101, fr
7102, it
7103, ca
7104, ca
7105, fr
7106, no
7107, no
7108, it
7109, se
7110, de
7111, de
7112, ca
7113, se
7114, es
7115, ca
7116, ca
7117, se
7118, de
7119, us
7120, se
7121, fr
7122, fr
7123, it
7124, us
7125, no
7126, gb
7127, se
7128, us
7129, fr
7130, us
7131, no
7132, de
7133, gb
7134, no
7135, it
7136, gb
7137, se
7138, gb
7139, no
7140, us
7141, fr
7142, no
7143, no
7144, ca
7145, fr
7146, fi
7147, no
7148, es
7149, it
7150, fr
7151, fi
7152, fr
7153, es
7154, fi
7155, es
7156, no
7157, se
7158, us
7159, se
7160, fr
7161, it
7162, se
7163, fr
7164, de
7165, ca
7166, ca
7167, us
7168, es
7169, fi
7170, it
7171, it
7172, es
7173, es
7174, it
7175, de
7176, us
7177, gb
7178, it
7179, fi
7180, ca
7181, fi
7182, de
7183, se
7184, it
7185, fr
7186, us
7187, es
7188, us
7189, ca
7190, it
7191, fi
7192, de
7193, fi
7194, fr
7195, gb
7196, us
7197, us
7198, no
7199, us
7200, it
7201, it
7202, gb
7203, it
7204, ca
7205, gb
7206, it
7207, no
7208, se
7209, ca
7210, gb
7211, se
7212, no
7213, se
7214, se
7215, no
7216, us
7217, us
7218, de
7219, es
7220, it
7221, gb
7222, us
7223, ca
7224, no
7225, it
7226, us
7227, fi
7228, us
7229, fi
7230, fi
7231, no
7232, gb
7233, de
7234, se
7235, ca
7236, fi
7237, it
7238, de
7239, it
7240, no
7241, ca
7242, it
7243, ca
7244, gb
7245, de
7246, us
7247, de
7248, es
7249, es
7250, ca
7251, it
7252, es
7253, us
7254, fr
7255, us
7256, de
7257, ca
7258, gb
7259, fr
7260, se
7261, gb
7262, de
7263, de
7264, de
7265, gb
7266, it
7267, no
7268, ca
7269, se
7270, gb
7271, es
7272, se
7273, no
7274, it
7275, gb
7276, fi
7277, us
7278, no
7279, no
7280, de
7281, se
7282, no
7283, fr
7284, fi
7285, fi
7286, es
7287, se
7288, it
7289, gb
7290, it
7291, de
7292, fr
7293, ca
7294, ca
7295, us
7296, fi
7297, se
7298, gb
7299, fi
7300, es
7301, es
7302, us
7303, gb
7304, ca
7305, us
7306, de
7307, ca
7308, se
7309, es
7310, no
7311, no
7312, fi
7313, us
7314, no
7315, no
7316, ca
7317, us
7318, it
7319, fr
7320, de
7321, ca
7322, fr
7323, fi
7324, fr
7325, se
7326, es
7327, ca
7328, se
7329, no
7330, ca
7331, fr
7332, es
7333, se
7334, es
7335, no
7336, us
7337, us
7338, de
7339, gb
7340, it
7341, it
7342, no
7343, ca
7344, fi
7345, no
7346, no
7347, ca
7348, se
7349, fi
7350, no
7351, fr
7352, fr
7353, no
7354, us
7355, it
7356, gb
7357, se
7358, fi
7359, de
7360, es
7361, se
7362, es
7363, gb
7364, us
7365, us
7366, gb
7367, fi
7368, no
7369, es
7370, it
7371, it
7372, ca
7373, es
7374, it
7375, es
7376, it
7377, se
7378, it
7379, no
7380, se
7381, fi
7382, no
7383, no
7384, ca
7385, us
7386, no
7387, it
7388, fr
7389, it
7390, se
7391, gb
7392, ca
7393, us
7394, se
7395, us
7396, gb
7397, us
7398, no
7399, it
7400, it
7401, gb
7402, no
7403, se
7404, fr
7405, de
7406, se
7407, es
7408, fr
7409, it
7410, no
7411, ca
7412, fr
7413, ca
7414, es
7415, us
7416, gb
7417, no
7418, it
7419, fr
7420, fr
7421, it
7422, de
7423, no
7424, de
7425, fi
7426, it
7427, no
7428, se
7429, us
7430, de
7431, no
7432, de
7433, fi
7434, it
7435, de
7436, ca
7437, fi
7438, de
7439, de
7440, es
7441, es
7442, us
7443, us
7444, gb
7445, es
7446, gb
7447, it
7448, se
7449, gb
7450, ca
7451, es
7452, se
7453, de
7454, ca
7455, de
7456, fr
7457, gb
7458, es
7459, ca
7460, no
7461, es
7462, us
7463, no
7464, fr
7465, it
7466, es
7467, us
7468, us
7469, no
7470, us
7471, es
7472, it
7473, es
7474, fr
7475, fr
7476, gb
7477, no
7478, it
7479, ca
7480, de
7481, fr
7482, us
7483, fr
7484, fi
7485, se
7486, es
7487, se
7488, it
7489, es
7490, de
7491, es
7492, us
7493, us
7494, se
7495, de
7496, gb
7497, us
7498, gb
7499, gb
7500, es
7501, gb
7502, us
7503, se
7504, fr
7505, no
7506, fr
7507, fr
7508, gb
7509, fr
7510, ca
7511, fr
7512, es
7513, fr
7514, it
7515, de
7516, se
7517, no
7518, fr
7519, fr
7520, de
7521, us
7522, it
7523, gb
7524, no
7525, es
7526, fr
7527, no
7528, us
7529, it
7530, ca
7531, it
7532, no
7533, fr
7534, de
7535, ca
7536, fi
7537, it
7538, it
7539, us
7540, es
7541, us
7542, fr
7543, it
7544, se
7545, se
7546, fr
7547, ca
7548, us
7549, se
7550, de
7551, es
7552, us
7553, es
7554, gb
7555, fi
7556, se
7557, de
7558, no
7559, fr
7560, de
7561, fr
7562, de
7563, gb
7564, ca
7565, it
7566, se
7567, it
7568, fr
7569, gb
7570, de
7571, es
7572, us
7573, no
7574, se
7575, it
7576, se
7577, ca
7578, it
7579, fr
7580, de
7581, fr
7582, ca
7583, it
7584, fr
7585, it
7586, fi
7587, fi
7588, it
7589, de
7590, it
7591, no
7592, it
7593, ca
7594, se
7595, fr
7596, ca
7597, es
7598, no
7599, fr
7600, de
7601, es
7602, fi
7603, ca
7604, it
7605, ca
7606, it
7607, fr
7608, de
7609, gb
7610, fr
7611, it
7612, no
7613, de
7614, de
7615, fi
7616, se
7617, es
7618, ca
7619, se
7620, us
7621, gb
7622, fr
7623, gb
7624, gb
7625, fi
7626, de
7627, it
7628, gb
7629, no
7630, no
7631, it
7632, se
7633, gb
7634, it
7635, us
7636, gb
7637, se
7638, gb
7639, us
7640, it
7641, no
7642, gb
7643, es
7644, no
7645, ca
7646, gb
7647, se
7648, gb
7649, fr
7650, fi
7651, se
7652, fr
7653, de
7654, es
7655, fi
7656, it
7657, fi
7658, gb
7659, es
7660, no
7661, fi
7662, de
7663, es
7664, de
7665, gb
7666, es
7667, it
7668, us
7669, fr
7670, ca
7671, se
7672, us
7673, us
7674, gb
7675, de
7676, de
7677, us
7678, it
7679, fr
7680, es
7681, no
7682, fr
7683, se
7684, no
7685, us
7686, it
7687, it
7688, es
7689, es
7690, es
7691, es
7692, no
7693, ca
7694, fi
7695, fr
7696, ca
7697, ca
7698, es
7699, fr
7700, fr
7701, no
7702, fi
7703, gb
7704, fr
7705, ca
7706, us
7707, no
7708, es
7709, fi
7710, fr
7711, es
7712, se
7713, ca
7714, ca
7715, it
7716, fr
7717, es
7718, ca
7719, fr
7720, gb
7721, gb
7722, es
7723, no
7724, es
7725, ca
7726, it
7727, de
7728, us
7729, gb
7730, gb
7731, it
7732, it
7733, gb
7734, de
7735, es
7736, fi
7737, us
7738, se
7739, fr
7740, es
7741, fi
7742, no
7743, de
7744, de
7745, ca
7746, se
7747, fr
7748, us
7749, gb
7750, es
7751, de
7752, ca
7753, fr
7754, gb
7755, se
7756, se
7757, es
7758, de
7759, se
7760, ca
7761, us
7762, se
7763, us
7764, de
7765, gb
7766, ca
7767, it
7768, fi
7769, se
7770, es
7771, it
7772, it
7773, es
7774, fr
7775, no
7776, se
7777, de
7778, ca
7779, it
7780, de
7781, gb
7782, gb
7783, ca
7784, us
7785, de
7786, de
7787, se
7788, no
7789, se
7790, se
7791, es
7792, us
7793, fi
7794, it
7795, es
7796, gb
7797, fi
7798, ca
7799, se
7800, fi
7801, fr
7802, de
7803, de
7804, fr
7805, us
7806, de
7807, ca
7808, it
7809, se
7810, se
7811, us
7812, it
7813, es
7814, ca
7815, se
7816, ca
7817, se
7818, no
7819, ca
7820, us
7821, no
7822, fi
7823, fr
7824, it
7825, se
7826, fi
7827, ca
7828, fr
7829, se
7830, no
7831, fr
7832, gb
7833, es
7834, no
7835, es
7836, se
7837, fr
7838, us
7839, it
7840, se
7841, se
7842, gb
7843, es
7844, no
7845, fr
7846, fi
7847, de
7848, de
7849, se
7850, es
7851, it
7852, gb
7853, de
7854, de
7855, fr
7856, fr
7857, ca
7858, fr
7859, it
7860, fr
7861, es
7862, us
7863, ca
7864, se
7865, gb
7866, gb
7867, de
7868, fr
7869, no
7870, no
7871, se
7872, no
7873, de
7874, es
7875, fr
7876, fi
7877, it
7878, fi
7879, gb
7880, fr
7881, de
7882, no
7883, no
7884, de
7885, fr
7886, us
7887, fr
7888, no
7889, it
7890, it
7891, ca
7892, es
7893, no
7894, it
7895, us
7896, fr
7897, no
7898, fi
7899, us
7900, us
7901, fr
7902, de
7903, us
7904, gb
7905, it
7906, ca
7907, fr
7908, fi
7909, de
7910, es
7911, de
7912, gb
7913, ca
7914, fr
7915, gb
7916, fi
7917, us
7918, fi
7919, se
7920, gb
7921, us
7922, ca
7923, no
7924, fi
7925, fr
7926, gb
7927, gb
7928, de
7929, gb
7930, es
7931, ca
7932, ca
7933, gb
7934, us
7935, no
7936, fr
7937, es
7938, es
7939, it
7940, fr
7941, fr
7942, it
7943, se
7944, se
7945, fr
7946, it
7947, us
7948, de
7949, no
7950, de
7951, gb
7952, fr
7953, de
7954, no
7955, fr
7956, de
7957, us
7958, us
7959, se
7960, fr
7961, it
7962, ca
7963, ca
7964, de
7965, ca
7966, fr
7967, no
7968, it
7969, fr
7970, de
7971, fr
7972, fi
7973, se
7974, ca
7975, es
7976, es
7977, de
7978, es
7979, ca
7980, it
7981, no
7982, fi
7983, de
7984, se
7985, ca
7986, se
7987, fr
7988, it
7989, fr
7990, it
7991, gb
7992, no
7993, us
7994, gb
7995, it
7996, it
7997, fr
7998, se
7999, fr
8000, fi
8001, ca
8002, it
8003, se
8004, us
8005, de
8006, gb
8007, ca
8008, se
8009, no
8010, fr
8011, fr
8012, se
8013, se
8014, de
8015, de
8016, fr
8017, fr
8018, no
8019, fr
8020, gb
8021, es
8022, fi
8023, fr
8024, se
8025, se
8026, ca
8027, es
8028, se
8029, es
8030, no
8031, fr
8032, fr
8033, it
8034, it
8035, fi
8036, es
8037, us
8038, ca
8039, fi
8040, us
8041, no
8042, se
8043, se
8044, de
8045, es
8046, us
8047, gb
8048, fr
8049, us
8050, ca
8051, ca
8052, it
8053, fi
8054, de
8055, it
8056, fi
8057, fr
8058, es
8059, fi
8060, gb
8061, fr
8062, us
8063, it
8064, fi
8065, gb
8066, es
8067, se
8068, it
8069, it
8070, se
8071, se
8072, fr
8073, no
8074, fr
8075, gb
8076, fr
8077, es
8078, ca
8079, es
8080, fi
8081, gb
8082, it
8083, no
8084, de
8085, se
8086, se
8087, it
8088, fi
8089, se
8090, gb
8091, fi
8092, ca
8093, se
8094, de
8095, gb
8096, de
8097, fr
8098, se
8099, ca
8100, se
8101, us
8102, gb
8103, ca
8104, se
8105, de
8106, fi
8107, es
8108, ca
8109, fi
8110, ca
8111, se
8112, fi
8113, ca
8114, it
8115, us
8116, de
8117, no
8118, it
8119, it
8120, fi
8121, us
8122, fi
8123, fi
8124, no
8125, fi
8126, us
8127, de
8128, ca
8129, se
8130, us
8131, fi
8132, ca
8133, fr
8134, se
8135, ca
8136, de
8137, fi
8138, fr
8139, us
8140, se
8141, us
8142, gb
8143, us
8144, us
8145, se
8146, it
8147, no
8148, no
8149, gb
8150, gb
8151, gb
8152, it
8153, es
8154, de
8155, fr
8156, ca
8157, fr
8158, no
8159, us
8160, us
8161, fi
8162, fi
8163, de
8164, gb
8165, gb
8166, fi
8167, ca
8168, es
8169, fr
8170, fr
8171, us
8172, fi
8173, us
8174, de
8175, fr
8176, gb
8177, ca
8178, es
8179, de
8180, it
8181, de
8182, us
8183, ca
8184, es
8185, gb
8186, de
8187, it
8188, se
8189, es
8190, ca
8191, us
8192, fr
8193, fr
8194, se
8195, it
8196, it
8197, ca
8198, es
8199, se
8200, it
8201, se
8202, us
8203, de
8204, fi
8205, us
8206, fi
8207, no
8208, gb
8209, se
8210, no
8211, ca
8212, gb
8213, se
8214, fi
8215, se
8216, fi
8217, gb
8218, de
8219, fi
8220, de
8221, gb
8222, fr
8223, us
8224, fr
8225, de
8226, fi
8227, es
8228, es
8229, gb
8230, it
8231, es
8232, it
8233, it
8234, de
8235, es
8236, fr
8237, gb
8238, gb
8239, se
8240, no
8241, gb
8242, gb
8243, de
8244, se
8245, no
8246, gb
8247, gb
8248, es
8249, se
8250, fi
8251, de
8252, se
8253, se
8254, no
8255, us
8256, fi
8257, ca
8258, us
8259, de
8260, es
8261, gb
8262, fi
8263, gb
8264, it
8265, gb
8266, fi
8267, us
8268, fr
8269, se
8270, se
8271, fi
8272, es
8273, de
8274, fr
8275, gb
8276, se
8277, es
8278, gb
8279, no
8280, es
8281, es
8282, it
8283, gb
8284, it
8285, es
8286, gb
8287, no
8288, no
8289, de
8290, gb
8291, es
8292, fr
8293, de
8294, us
8295, no
8296, gb
8297, no
8298, fr
8299, fi
8300, es
8301, it
8302, it
8303, no
8304, no
8305, fi
8306, fi
8307, fr
8308, de
8309, no
8310, no
8311, us
8312, fr
8313, se
8314, gb
8315, it
8316, ca
8317, fr
8318, fi
8319, us
8320, se
8321, gb
8322, fi
8323, it
8324, no
8325, fi
8326, de
8327, no
8328, us
8329, de
8330, no
8331, ca
8332, es
8333, es
8334, us
8335, es
8336, it
8337, fr
8338, no
8339, it
8340, de
8341, es
8342, us
8343, fi
8344, de
8345, it
8346, es
8347, no
8348, de
8349, no
8350, gb
8351, es
8352, fi
8353, fr
8354, us
8355, se
8356, ca
8357, us
8358, us
8359, de
8360, ca
8361, es
8362, gb
8363, us
8364, ca
8365, ca
8366, no
8367, es
8368, gb
8369, es
8370, es
8371, us
8372, es
8373, fr
8374, se
8375, fi
8376, fr
8377, fi
8378, us
8379, no
8380, ca
8381, de
8382, ca
8383, us
8384, de
8385, se
8386, gb
8387, ca
8388, es
8389, no
8390, gb
8391, ca
8392, ca
8393, gb
8394, it
8395, it
8396, gb
8397, fr
8398, us
8399, es
8400, fr
8401, gb
8402, fr
8403, es
8404, gb
8405, gb
8406, it
8407, fr
8408, fi
8409, gb
8410, es
8411, de
8412, no
8413, gb
8414, fi
8415, se
8416, de
8417, us
8418, se
8419, fr
8420, no
8421, gb
8422, se
8423, us
8424, us
8425, it
8426, us
8427, se
8428, se
8429, fr
8430, us
8431, fi
8432, us
8433, se
8434, ca
8435, us
8436, de
8437, es
8438, fr
8439, de
8440, gb
8441, no
8442, ca
8443, es
8444, ca
8445, fi
8446, es
8447, de
8448, fr
8449, ca
8450, fr
8451, ca
8452, ca
8453, us
8454, gb
8455, fr
8456, de
8457, ca
8458, us
8459, us
8460, gb
8461, us
8462, ca
8463, gb
8464, ca
8465, de
8466, fr
8467, it
8468, de
8469, fr
8470, se
8471, fi
8472, fr
8473, de
8474, no
8475, no
8476, ca
8477, ca
8478, ca
8479, fr
8480, se
8481, ca
8482, it
8483, fr
8484, fi
8485, de
8486, fi
8487, es
8488, fi
8489, de
8490, us
8491, it
8492, es
8493, fr
8494, ca
8495, gb
8496, it
8497, ca
8498, fi
8499, de
8500, ca
8501, se
8502, gb
8503, es
8504, ca
8505, ca
8506, es
8507, fr
8508, de
8509, no
8510, ca
8511, fi
8512, it
8513, it
8514, se
8515, no
8516, no
8517, fr
8518, gb
8519, es
8520, no
8521, gb
8522, no
8523, no
8524, se
8525, gb
8526, fr
8527, fr
8528, ca
8529, no
8530, us
8531, de
8532, ca
8533, gb
8534, us
8535, se
8536, gb
8537, no
8538, fr
8539, us
8540, no
8541, no
8542, fi
8543, gb
8544, se
8545, fi
8546, no
8547, us
8548, se
8549, it
8550, it
8551, fr
8552, gb
8553, se
8554, de
8555, se
8556, gb
8557, fi
8558, it
8559, fi
8560, it
8561, us
8562, se
8563, it
8564, ca
8565, de
8566, ca
8567, no
8568, ca
8569, fr
8570, no
8571, gb
8572, fi
8573, es
8574, it
8575, ca
8576, it
8577, se
8578, gb
8579, es
8580, se
8581, gb
8582, es
8583, se
8584, es
8585, it
8586, es
8587, fr
8588, de
8589, gb
8590, gb
8591, se
8592, gb
8593, es
8594, no
8595, fr
8596, de
8597, it
8598, no
8599, es
8600, no
8601, ca
8602, se
8603, es
8604, us
8605, de
8606, fi
8607, ca
8608, no
8609, es
8610, es
8611, gb
8612, de
8613, us
8614, gb
8615, se
8616, us
8617, gb
8618, fi
8619, ca
8620, ca
8621, fi
8622, it
8623, us
8624, se
8625, no
8626, de
8627, es
8628, gb
8629, fi
8630, gb
8631, ca
8632, fi
8633, se
8634, gb
8635, gb
8636, es
8637, ca
8638, de
8639, us
8640, es
8641, fr
8642, us
8643, fr
8644, fr
8645, de
8646, se
8647, es
8648, se
8649, es
8650, us
8651, se
8652, ca
8653, it
8654, se
8655, us
8656, se
8657, es
8658, es
8659, es
8660, fi
8661, gb
8662, it
8663, de
8664, us
8665, no
8666, it
8667, it
8668, ca
8669, no
8670, se
8671, us
8672, us
8673, no
8674, ca
8675, fi
8676, es
8677, us
8678, es
8679, gb
8680, se
8681, us
8682, fi
8683, no
8684, es
8685, ca
8686, fi
8687, no
8688, es
8689, fr
8690, es
8691, us
8692, gb
8693, se
8694, fr
8695, it
8696, ca
8697, no
8698, ca
8699, fi
8700, es
8701, se
8702, ca
8703, fr
8704, se
8705, ca
8706, no
8707, gb
8708, es
8709, fr
8710, fr
8711, fi
8712, no
8713, se
8714, es
8715, es
8716, es
8717, de
8718, se
8719, fi
8720, gb
8721, de
8722, fi
8723, ca
8724, it
8725, es
8726, it
8727, fr
8728, gb
8729, it
8730, se
8731, it
8732, es
8733, de
8734, it
8735, ca
8736, se
8737, fi
8738, no
8739, es
8740, ca
8741, us
8742, gb
8743, es
8744, us
8745, it
8746, gb
8747, es
8748, ca
8749, no
8750, es
8751, fr
8752, it
8753, ca
8754, it
8755, no
8756, no
8757, de
8758, es
8759, us
8760, no
8761, ca
8762, gb
8763, fr
8764, ca
8765, gb
8766, us
8767, ca
8768, de
8769, ca
8770, se
8771, it
8772, es
8773, ca
8774, it
8775, gb
8776, no
8777, no
8778, fr
8779, it
8780, gb
8781, ca
8782, es
8783, no
8784, es
8785, ca
8786, se
8787, ca
8788, es
8789, fi
8790, es
8791, it
8792, us
8793, fr
8794, es
8795, us
8796, no
8797, us
8798, ca
8799, fr
8800, gb
8801, no
8802, fi
8803, ca
8804, fr
8805, se
8806, fi
8807, ca
8808, se
8809, se
8810, fr
8811, it
8812, de
8813, de
8814, it
8815, it
8816, fr
8817, ca
8818, es
8819, fi
8820, fr
8821, it
8822, us
8823, de
8824, se
8825, es
8826, no
8827, gb
8828, de
8829, it
8830, fr
8831, gb
8832, de
8833, se
8834, fi
8835, fr
8836, no
8837, de
8838, de
8839, se
8840, fr
8841, es
8842, us
8843, fr
8844, no
8845, de
8846, fr
8847, es
8848, fi
8849, se
8850, se
8851, de
8852, no
8853, it
8854, fr
8855, fr
8856, es
8857, it
8858, fi
8859, ca
8860, no
8861, de
8862, it
8863, fr
8864, ca
8865, ca
8866, ca
8867, de
8868, de
8869, no
8870, gb
8871, it
8872, fi
8873, es
8874, ca
8875, de
8876, us
8877, us
8878, fi
8879, fi
8880, es
8881, es
8882, de
8883, no
8884, fr
8885, se
8886, it
8887, es
8888, fr
8889, se
8890, no
8891, fi
8892, se
8893, us
8894, it
8895, ca
8896, fr
8897, us
8898, gb
8899, fr
8900, us
8901, ca
8902, it
8903, us
8904, es
8905, ca
8906, fi
8907, fr
8908, de
8909, ca
8910, se
8911, ca
8912, de
8913, fi
8914, de
8915, es
8916, fi
8917, gb
8918, no
8919, ca
8920, it
8921, it
8922, no
8923, no
8924, it
8925, de
8926, it
8927, it
8928, de
8929, es
8930, fi
8931, no
8932, it
8933, es
8934, fr
8935, it
8936, gb
8937, no
8938, de
8939, se
8940, se
8941, no
8942, de
8943, us
8944, de
8945, es
8946, de
8947, no
8948, us
8949, us
8950, se
8951, us
8952, it
8953, se
8954, fr
8955, fr
8956, gb
8957, se
8958, ca
8959, it
8960, fr
8961, ca
8962, it
8963, fi
8964, gb
8965, gb
8966, de
8967, us
8968, es
8969, it
8970, de
8971, it
8972, fr
8973, no
8974, es
8975, us
8976, ca
8977, no
8978, no
8979, gb
8980, no
8981, fr
8982, fr
8983, us
8984, gb
8985, fr
8986, no
8987, no
8988, it
8989, no
8990, fi
8991, no
8992, de
8993, it
8994, fr
8995, us
8996, fr
8997, es
8998, gb
8999, us
9000, de
9001, de
9002, fr
9003, de
9004, gb
9005, de
9006, us
9007, gb
9008, es
9009, es
9010, gb
9011, ca
9012, fi
9013, ca
9014, ca
9015, fr
9016, se
9017, no
9018, it
9019, us
9020, no
9021, fi
9022, ca
9023, de
9024, se
9025, de
9026, es
9027, no
9028, ca
9029, no
9030, fr
9031, us
9032, us
9033, ca
9034, no
9035, fi
9036, de
9037, de
9038, no
9039, it
9040, gb
9041, it
9042, fr
9043, ca
9044, se
9045, us
9046, es
9047, it
9048, de
9049, us
9050, no
9051, no
9052, ca
9053, se
9054, ca
9055, us
9056, ca
9057, gb
9058, it
